n,probability,1/sqrt(ln(n)),ratio
818,0.31932,0.386136,0.826963
819,0.31567,0.386101,0.817584
820,0.31676,0.386066,0.820482
821,0.31786,0.386031,0.823406
822,0.32126,0.385996,0.832289
823,0.31629,0.385961,0.819488
824,0.3166,0.385926,0.820365
825,0.31999,0.385891,0.829224
826,0.31978,0.385856,0.828754
827,0.31517,0.385821,0.816881
828,0.3192,0.385787,0.8274
829,0.31902,0.385752,0.827008
830,0.32005,0.385717,0.829752
831,0.31656,0.385683,0.820778
832,0.31809,0.385648,0.824819
833,0.31677,0.385614,0.821469
834,0.31991,0.38558,0.829686
835,0.31932,0.385545,0.82823
836,0.3193,0.385511,0.828251
837,0.31862,0.385477,0.826561
838,0.31963,0.385443,0.829255
839,0.32068,0.385408,0.832052
840,0.31688,0.385374,0.822266
841,0.31792,0.38534,0.825037
842,0.31723,0.385306,0.823319
843,0.31725,0.385272,0.823444
844,0.31992,0.385238,0.830447
845,0.31569,0.385205,0.819539
846,0.31869,0.385171,0.827399
847,0.31773,0.385137,0.824979
848,0.3183,0.385103,0.826531
849,0.3191,0.38507,0.828681
850,0.31684,0.385036,0.822884
851,0.31738,0.385003,0.824358
852,0.31512,0.384969,0.818559
853,0.31579,0.384936,0.820371
854,0.31718,0.384902,0.824054
855,0.31511,0.384869,0.818747
856,0.3189,0.384835,0.828666
857,0.31638,0.384802,0.822189
858,0.31799,0.384769,0.826444
859,0.31695,0.384736,0.823812
860,0.31778,0.384703,0.826041
861,0.31551,0.38467,0.82021
862,0.31754,0.384637,0.825559
863,0.32013,0.384604,0.832364
864,0.31755,0.384571,0.825726
865,0.31907,0.384538,0.829749
866,0.31569,0.384505,0.82103
867,0.31832,0.384472,0.82794
868,0.3175,0.384439,0.825878
869,0.31609,0.384407,0.82228
870,0.31537,0.384374,0.820477
871,0.31752,0.384341,0.826141
872,0.31721,0.384309,0.825404
873,0.31624,0.384276,0.82295
874,0.31649,0.384244,0.82367
875,0.31557,0.384211,0.821345
876,0.31657,0.384179,0.824017
877,0.31667,0.384147,0.824347
878,0.31682,0.384114,0.824806
879,0.31772,0.384082,0.827219
880,0.31855,0.38405,0.82945
881,0.31636,0.384018,0.823816
882,0.3183,0.383986,0.828937
883,0.31897,0.383954,0.830752
884,0.31496,0.383922,0.820376
885,0.3154,0.38389,0.821591
886,0.31866,0.383858,0.830152
887,0.31567,0.383826,0.822431
888,0.31581,0.383794,0.822864
889,0.31624,0.383762,0.824052
890,0.31445,0.38373,0.819456
891,0.31946,0.383699,0.832581
892,0.31446,0.383667,0.819617
893,0.31659,0.383635,0.825237
894,0.31633,0.383604,0.824627
895,0.31839,0.383572,0.830066
896,0.31279,0.383541,0.815533
897,0.31619,0.383509,0.824465
898,0.31484,0.383478,0.821013
899,0.31699,0.383446,0.826687
900,0.31518,0.383415,0.822034
901,0.31647,0.383384,0.825465
902,0.31552,0.383352,0.823055
903,0.31327,0.383321,0.817252
904,0.3167,0.38329,0.826267
905,0.31692,0.383259,0.826908
906,0.31438,0.383228,0.820347
907,0.31605,0.383197,0.824772
908,0.31391,0.383166,0.819254
909,0.31478,0.383135,0.821591
910,0.31382,0.383104,0.819151
911,0.3185,0.383073,0.831434
912,0.31747,0.383042,0.828812
913,0.31732,0.383011,0.828487
914,0.31792,0.382981,0.83012
915,0.31728,0.38295,0.828515
916,0.3134,0.382919,0.818449
917,0.31633,0.382889,0.826167
918,0.31496,0.382858,0.822655
919,0.31682,0.382828,0.827579
920,0.31524,0.382797,0.823517
921,0.31667,0.382767,0.827319
922,0.31514,0.382736,0.823387
923,0.3152,0.382706,0.823609
924,0.31642,0.382675,0.826863
925,0.3163,0.382645,0.826614
926,0.31472,0.382615,0.82255
927,0.31433,0.382585,0.821596
928,0.31436,0.382554,0.821739
929,0.3157,0.382524,0.825307
930,0.31548,0.382494,0.824797
931,0.31231,0.382464,0.816573
932,0.31619,0.382434,0.826783
933,0.31402,0.382404,0.821173
934,0.31673,0.382374,0.828325
935,0.31547,0.382344,0.825094
936,0.31325,0.382314,0.819352
937,0.31507,0.382285,0.824177
938,0.31512,0.382255,0.824372
939,0.31115,0.382225,0.814049
940,0.31606,0.382195,0.826959
941,0.31494,0.382166,0.824093
942,0.3131,0.382136,0.819342
943,0.31449,0.382106,0.823043
944,0.31496,0.382077,0.824337
945,0.31291,0.382047,0.819035
946,0.3131,0.382018,0.819595
947,0.31623,0.381988,0.827852
948,0.31542,0.381959,0.825795
949,0.31307,0.38193,0.819706
950,0.31375,0.3819,0.82155
951,0.31351,0.381871,0.820984
952,0.31517,0.381842,0.825394
953,0.3133,0.381812,0.82056
954,0.31566,0.381783,0.826804
955,0.31231,0.381754,0.818092
956,0.31417,0.381725,0.823027
957,0.31139,0.381696,0.815806
958,0.31441,0.381667,0.823781
959,0.31548,0.381638,0.826647
960,0.31437,0.381609,0.823801
961,0.31437,0.38158,0.823864
962,0.3134,0.381551,0.821384
963,0.31329,0.381522,0.821158
964,0.31256,0.381493,0.819306
965,0.3138,0.381465,0.822619
966,0.31348,0.381436,0.821842
967,0.31354,0.381407,0.822061
968,0.31459,0.381379,0.824876
969,0.31059,0.38135,0.814449
970,0.31125,0.381321,0.816241
971,0.31197,0.381293,0.81819
972,0.31289,0.381264,0.820664
973,0.31313,0.381236,0.821355
974,0.31186,0.381207,0.818085
975,0.31462,0.381179,0.825387
976,0.31446,0.381151,0.825028
977,0.31293,0.381122,0.821075
978,0.31369,0.381094,0.823131
979,0.31359,0.381066,0.822929
980,0.31303,0.381037,0.821521
981,0.31128,0.381009,0.816988
982,0.31363,0.380981,0.823217
983,0.31083,0.380953,0.815928
984,0.31339,0.380925,0.822708
985,0.31628,0.380897,0.830356
986,0.31295,0.380869,0.821674
987,0.3138,0.380841,0.823967
988,0.3134,0.380813,0.822977
989,0.31267,0.380785,0.82112
990,0.31177,0.380757,0.818817
991,0.31474,0.380729,0.826677
992,0.31454,0.380701,0.826212
993,0.31322,0.380673,0.822805
994,0.3146,0.380646,0.826491
995,0.31286,0.380618,0.821979
996,0.31348,0.38059,0.823668
997,0.31458,0.380563,0.826618
998,0.31339,0.380535,0.823551
999,0.31282,0.380507,0.822113
1000,0.31355,0.38048,0.824091
1001,0.3118,0.380452,0.819551
1002,0.30892,0.380425,0.81204
1003,0.31356,0.380397,0.824296
1004,0.3156,0.38037,0.829719
1005,0.31142,0.380342,0.818788
1006,0.30922,0.380315,0.813063
1007,0.31211,0.380288,0.820721
1008,0.31345,0.38026,0.824303
1009,0.31433,0.380233,0.826677
1010,0.31374,0.380206,0.825184
1011,0.31159,0.380179,0.819588
1012,0.31206,0.380152,0.820883
1013,0.31277,0.380125,0.822809
1014,0.31357,0.380097,0.824973
1015,0.31406,0.38007,0.826321
1016,0.31096,0.380043,0.818222
1017,0.31335,0.380016,0.82457
1018,0.31134,0.379989,0.819339
1019,0.31289,0.379962,0.823476
1020,0.31286,0.379936,0.823455
1021,0.31206,0.379909,0.821408
1022,0.31466,0.379882,0.82831
1023,0.31381,0.379855,0.826131
1024,0.3109,0.379828,0.818528
1025,0.31301,0.379802,0.824141
1026,0.31131,0.379775,0.819723
1027,0.3106,0.379748,0.817911
1028,0.31532,0.379721,0.830398
1029,0.313,0.379695,0.824346
1030,0.31167,0.379668,0.820901
1031,0.31076,0.379642,0.818561
1032,0.31164,0.379615,0.820937
1033,0.31224,0.379589,0.822574
1034,0.31234,0.379562,0.822895
1035,0.31288,0.379536,0.824375
1036,0.31255,0.379509,0.823563
1037,0.31099,0.379483,0.81951
1038,0.3128,0.379457,0.824336
1039,0.31081,0.37943,0.819149
1040,0.31267,0.379404,0.824108
1041,0.31066,0.379378,0.818867
1042,0.31051,0.379352,0.818528
1043,0.31005,0.379326,0.817372
1044,0.30973,0.379299,0.816584
1045,0.30851,0.379273,0.813424
1046,0.31032,0.379247,0.818253
1047,0.31054,0.379221,0.818889
1048,0.31278,0.379195,0.824852
1049,0.31378,0.379169,0.827546
1050,0.31248,0.379143,0.824174
1051,0.31113,0.379117,0.82067
1052,0.31007,0.379091,0.81793
1053,0.31127,0.379065,0.821151
1054,0.31016,0.37904,0.818279
1055,0.30971,0.379014,0.817147
1056,0.31139,0.378988,0.821636
1057,0.3098,0.378962,0.817496
1058,0.31172,0.378936,0.822618
1059,0.31206,0.378911,0.823571
1060,0.31043,0.378885,0.819325
1061,0.31066,0.378859,0.819987
1062,0.31094,0.378834,0.820782
1063,0.31105,0.378808,0.821128
1064,0.31114,0.378783,0.821421
1065,0.31108,0.378757,0.821318
1066,0.31234,0.378732,0.8247
1067,0.31086,0.378706,0.820847
1068,0.31281,0.378681,0.826052
1069,0.30916,0.378655,0.816468
1070,0.31076,0.37863,0.820749
1071,0.30994,0.378605,0.818638
1072,0.30905,0.378579,0.816341
1073,0.31184,0.378554,0.823766
1074,0.30868,0.378529,0.815473
1075,0.30906,0.378504,0.816531
1076,0.31352,0.378478,0.82837
1077,0.31052,0.378453,0.820498
1078,0.31101,0.378428,0.821847
1079,0.30859,0.378403,0.815507
1080,0.31078,0.378378,0.821348
1081,0.31353,0.378353,0.828671
1082,0.30853,0.378328,0.81551
1083,0.31009,0.378303,0.819688
1084,0.30954,0.378278,0.818288
1085,0.31045,0.378253,0.820748
1086,0.31158,0.378228,0.823789
1087,0.31423,0.378203,0.83085
1088,0.30992,0.378178,0.819508
1089,0.31015,0.378153,0.82017
1090,0.30852,0.378128,0.815913
1091,0.31013,0.378104,0.820225
1092,0.30837,0.378079,0.815624
1093,0.30786,0.378054,0.814328
1094,0.30934,0.378029,0.818296
1095,0.30984,0.378005,0.819672
1096,0.30978,0.37798,0.819567
1097,0.31123,0.377955,0.823457
1098,0.3106,0.377931,0.821843
1099,0.31191,0.377906,0.825363
1100,0.30886,0.377882,0.817346
1101,0.30924,0.377857,0.818404
1102,0.31193,0.377833,0.825577
1103,0.31134,0.377808,0.824069
1104,0.3122,0.377784,0.826398
1105,0.31041,0.377759,0.821713
1106,0.31055,0.377735,0.822137
1107,0.31033,0.377711,0.821608
1108,0.30896,0.377686,0.818033
1109,0.31167,0.377662,0.825262
1110,0.30952,0.377638,0.819621
1111,0.30804,0.377614,0.815755
1112,0.31011,0.377589,0.821289
1113,0.30868,0.377565,0.817554
1114,0.30834,0.377541,0.816706
1115,0.31275,0.377517,0.82844
1116,0.31023,0.377493,0.821817
1117,0.31077,0.377469,0.8233
1118,0.31052,0.377445,0.82269
1119,0.30882,0.377421,0.818238
1120,0.31417,0.377397,0.832467
1121,0.31059,0.377373,0.823033
1122,0.3087,0.377349,0.818076
1123,0.30846,0.377325,0.817492
1124,0.30852,0.377301,0.817703
1125,0.31245,0.377277,0.828172
1126,0.30689,0.377253,0.813486
1127,0.30846,0.377229,0.817699
1128,0.30871,0.377205,0.818414
1129,0.31077,0.377182,0.823927
1130,0.30908,0.377158,0.819498
1131,0.31062,0.377134,0.823633
1132,0.30843,0.37711,0.817877
1133,0.31015,0.377087,0.82249
1134,0.31014,0.377063,0.822515
1135,0.31008,0.377039,0.822407
1136,0.30661,0.377016,0.813255
1137,0.30909,0.376992,0.819884
1138,0.30803,0.376969,0.817123
1139,0.31041,0.376945,0.823488
1140,0.31013,0.376922,0.822797
1141,0.30972,0.376898,0.82176
1142,0.3092,0.376875,0.820432
1143,0.30989,0.376851,0.822314
1144,0.30896,0.376828,0.819897
1145,0.306,0.376805,0.812092
1146,0.30727,0.376781,0.815513
1147,0.30796,0.376758,0.817395
1148,0.30994,0.376735,0.822701
1149,0.30729,0.376711,0.815717
1150,0.3065,0.376688,0.81367
1151,0.30685,0.376665,0.81465
1152,0.30803,0.376642,0.817833
1153,0.30717,0.376619,0.8156
1154,0.31108,0.376595,0.826032
1155,0.30879,0.376572,0.820002
1156,0.31047,0.376549,0.824514
1157,0.30798,0.376526,0.817951
1158,0.30661,0.376503,0.814363
1159,0.3092,0.37648,0.821292
1160,0.31122,0.376457,0.826708
1161,0.308,0.376434,0.818205
1162,0.30975,0.376411,0.822904
1163,0.30871,0.376388,0.820191
1164,0.30854,0.376365,0.819789
1165,0.30855,0.376342,0.819865
1166,0.30872,0.376319,0.820367
1167,0.30853,0.376297,0.819912
1168,0.30813,0.376274,0.818898
1169,0.30924,0.376251,0.821898
1170,0.30635,0.376228,0.814266
1171,0.31049,0.376205,0.82532
1172,0.30941,0.376183,0.822499
1173,0.30663,0.37616,0.815158
1174,0.30974,0.376137,0.823476
1175,0.30938,0.376115,0.822568
1176,0.30827,0.376092,0.819666
1177,0.30956,0.376069,0.823146
1178,0.3079,0.376047,0.818781
1179,0.30678,0.376024,0.815852
1180,0.30836,0.376002,0.820103
1181,0.30926,0.375979,0.822545
1182,0.30779,0.375957,0.818685
1183,0.30763,0.375934,0.818308
1184,0.30671,0.375912,0.815909
1185,0.30766,0.375889,0.818485
1186,0.30976,0.375867,0.824121
1187,0.30459,0.375845,0.810415
1188,0.31012,0.375822,0.825177
1189,0.30751,0.3758,0.818281
1190,0.31301,0.375778,0.832966
1191,0.3078,0.375755,0.81915
1192,0.30825,0.375733,0.820396
1193,0.30911,0.375711,0.822734
1194,0.30914,0.375689,0.822862
1195,0.30941,0.375666,0.82363
1196,0.30909,0.375644,0.822826
1197,0.30731,0.375622,0.818136
1198,0.30782,0.3756,0.819542
1199,0.30967,0.375578,0.824516
1200,0.31017,0.375556,0.825896
1201,0.30751,0.375534,0.818861
1202,0.30584,0.375512,0.814462
1203,0.30594,0.37549,0.814776
1204,0.30879,0.375468,0.822414
1205,0.30761,0.375446,0.819319
1206,0.30818,0.375424,0.820886
1207,0.30679,0.375402,0.817231
1208,0.30667,0.37538,0.816959
1209,0.30865,0.375358,0.822281
1210,0.30795,0.375336,0.820464
1211,0.30688,0.375314,0.817661
1212,0.30711,0.375293,0.818322
1213,0.30743,0.375271,0.819222
1214,0.30736,0.375249,0.819083
1215,0.30641,0.375227,0.816598
1216,0.30884,0.375206,0.823122
1217,0.3088,0.375184,0.823063
1218,0.30497,0.375162,0.812902
1219,0.30609,0.37514,0.815934
1220,0.3064,0.375119,0.816808
1221,0.30961,0.375097,0.825413
1222,0.30532,0.375076,0.814023
1223,0.30571,0.375054,0.815109
1224,0.30616,0.375032,0.816356
1225,0.30879,0.375011,0.823416
1226,0.30872,0.374989,0.823277
1227,0.30774,0.374968,0.82071
1228,0.3068,0.374946,0.81825
1229,0.30932,0.374925,0.825018
1230,0.30563,0.374904,0.815223
1231,0.306,0.374882,0.816256
1232,0.30676,0.374861,0.81833
1233,0.30837,0.374839,0.822672
1234,0.30836,0.374818,0.822692
1235,0.30608,0.374797,0.816656
1236,0.30783,0.374775,0.821372
1237,0.30433,0.374754,0.812079
1238,0.30667,0.374733,0.81837
1239,0.30876,0.374712,0.823994
1240,0.30696,0.37469,0.819236
1241,0.3051,0.374669,0.814318
1242,0.30624,0.374648,0.817407
1243,0.30664,0.374627,0.818521
1244,0.30449,0.374606,0.812828
1245,0.30802,0.374585,0.822297
1246,0.30455,0.374564,0.81308
1247,0.30566,0.374542,0.816089
1248,0.30886,0.374521,0.824679
1249,0.3068,0.3745,0.819225
1250,0.30494,0.374479,0.814304
1251,0.30674,0.374458,0.819157
1252,0.30678,0.374437,0.819309
1253,0.30588,0.374416,0.816951
1254,0.30528,0.374395,0.815394
1255,0.30374,0.374375,0.811326
1256,0.30559,0.374354,0.816314
1257,0.30542,0.374333,0.815905
1258,0.30904,0.374312,0.825622
1259,0.30583,0.374291,0.817091
1260,0.30481,0.37427,0.814411
1261,0.30662,0.374249,0.819293
1262,0.30634,0.374229,0.81859
1263,0.3073,0.374208,0.821201
1264,0.30485,0.374187,0.814699
1265,0.30481,0.374167,0.814637
1266,0.30462,0.374146,0.814175
1267,0.3072,0.374125,0.821116
1268,0.30243,0.374104,0.808411
1269,0.30707,0.374084,0.820859
1270,0.30908,0.374063,0.826277
1271,0.30675,0.374043,0.820094
1272,0.30362,0.374022,0.81177
1273,0.30731,0.374002,0.821681
1274,0.3049,0.373981,0.815282
1275,0.30779,0.37396,0.823055
1276,0.30667,0.37394,0.820105
1277,0.30535,0.373919,0.81662
1278,0.30393,0.373899,0.812867
1279,0.3077,0.373879,0.822994
1280,0.30499,0.373858,0.815791
1281,0.30608,0.373838,0.818751
1282,0.30378,0.373817,0.812643
1283,0.30788,0.373797,0.823656
1284,0.30258,0.373777,0.809521
1285,0.30658,0.373756,0.820267
1286,0.30748,0.373736,0.82272
1287,0.30613,0.373716,0.819152
1288,0.30312,0.373695,0.811142
1289,0.3066,0.373675,0.820499
1290,0.30518,0.373655,0.816743
1291,0.30466,0.373635,0.815395
1292,0.30567,0.373615,0.818143
1293,0.30202,0.373594,0.808417
1294,0.30643,0.373574,0.820265
1295,0.30377,0.373554,0.813189
1296,0.30414,0.373534,0.814223
1297,0.30533,0.373514,0.817453
1298,0.30481,0.373494,0.816105
1299,0.30475,0.373474,0.815988
1300,0.3072,0.373454,0.822592
1301,0.30661,0.373434,0.821056
1302,0.30858,0.373414,0.826376
1303,0.30597,0.373394,0.81943
1304,0.30734,0.373374,0.823143
1305,0.3065,0.373354,0.820937
1306,0.30573,0.373334,0.818918
1307,0.30598,0.373314,0.819632
1308,0.30806,0.373294,0.825248
1309,0.30538,0.373274,0.818112
1310,0.30447,0.373254,0.815717
1311,0.30716,0.373234,0.822968
1312,0.30495,0.373215,0.81709
1313,0.30499,0.373195,0.817241
1314,0.30609,0.373175,0.820232
1315,0.30578,0.373155,0.819444
1316,0.30547,0.373136,0.818657
1317,0.30481,0.373116,0.816931
1318,0.30458,0.373096,0.816358
1319,0.30486,0.373076,0.817152
1320,0.30784,0.373057,0.825183
1321,0.30385,0.373037,0.81453
1322,0.30345,0.373017,0.813501
1323,0.30549,0.372998,0.819013
1324,0.30635,0.372978,0.821362
1325,0.30434,0.372959,0.816015
1326,0.30319,0.372939,0.812975
1327,0.30531,0.37292,0.818702
1328,0.30201,0.3729,0.809895
1329,0.30476,0.37288,0.817313
1330,0.30604,0.372861,0.820788
1331,0.30512,0.372842,0.818364
1332,0.30471,0.372822,0.817307
1333,0.30463,0.372803,0.817135
1334,0.3019,0.372783,0.809854
1335,0.30337,0.372764,0.81384
1336,0.30574,0.372744,0.82024
1337,0.30416,0.372725,0.816044
1338,0.30463,0.372706,0.817347
1339,0.30522,0.372686,0.818973
1340,0.30394,0.372667,0.815581
1341,0.30683,0.372648,0.823378
1342,0.3041,0.372628,0.816095
1343,0.30517,0.372609,0.819008
1344,0.30371,0.37259,0.815132
1345,0.30331,0.372571,0.814101
1346,0.30445,0.372551,0.817203
1347,0.30317,0.372532,0.813809
1348,0.30636,0.372513,0.822414
1349,0.30347,0.372494,0.814698
1350,0.30266,0.372475,0.812565
1351,0.30284,0.372456,0.81309
1352,0.30572,0.372437,0.820865
1353,0.30425,0.372417,0.81696
1354,0.30437,0.372398,0.817324
1355,0.30453,0.372379,0.817795
1356,0.3047,0.37236,0.818294
1357,0.30255,0.372341,0.812561
1358,0.3037,0.372322,0.815691
1359,0.30288,0.372303,0.813531
1360,0.30254,0.372284,0.812659
1361,0.30453,0.372265,0.818046
1362,0.30349,0.372246,0.815294
1363,0.30403,0.372227,0.816786
1364,0.3035,0.372208,0.815403
1365,0.30596,0.37219,0.822054
1366,0.30512,0.372171,0.819839
1367,0.30235,0.372152,0.812437
1368,0.30344,0.372133,0.815407
1369,0.30276,0.372114,0.813621
1370,0.30304,0.372095,0.814415
1371,0.30447,0.372077,0.818299
1372,0.30309,0.372058,0.814632
1373,0.30266,0.372039,0.813517
1374,0.30376,0.37202,0.816515
1375,0.30154,0.372002,0.810588
1376,0.30482,0.371983,0.819446
1377,0.30542,0.371964,0.821101
1378,0.30149,0.371945,0.810576
1379,0.3045,0.371927,0.81871
1380,0.3026,0.371908,0.813642
1381,0.30275,0.37189,0.814086
1382,0.30315,0.371871,0.815202
1383,0.30373,0.371852,0.816803
1384,0.30167,0.371834,0.811303
1385,0.30329,0.371815,0.815701
1386,0.30416,0.371797,0.818082
1387,0.30251,0.371778,0.813684
1388,0.30186,0.37176,0.811976
1389,0.30367,0.371741,0.816886
1390,0.30388,0.371723,0.817491
1391,0.3062,0.371704,0.823774
1392,0.30408,0.371686,0.818111
1393,0.30281,0.371667,0.814734
1394,0.30346,0.371649,0.816524
1395,0.30439,0.37163,0.819066
1396,0.30109,0.371612,0.810227
1397,0.30614,0.371594,0.823857
1398,0.29964,0.371575,0.806405
1399,0.304,0.371557,0.818179
1400,0.30252,0.371539,0.814236
1401,0.30426,0.37152,0.818959
1402,0.30396,0.371502,0.818192
1403,0.30317,0.371484,0.816106
1404,0.30551,0.371465,0.822445
1405,0.30307,0.371447,0.815917
1406,0.30302,0.371429,0.815822
1407,0.30384,0.371411,0.81807
1408,0.30363,0.371393,0.817545
1409,0.30705,0.371374,0.826794
1410,0.30346,0.371356,0.817167
1411,0.30237,0.371338,0.814271
1412,0.30233,0.37132,0.814204
1413,0.30395,0.371302,0.818606
1414,0.30494,0.371284,0.821313
1415,0.30369,0.371266,0.817986
1416,0.30322,0.371248,0.81676
1417,0.30135,0.371229,0.811762
1418,0.29997,0.371211,0.808084
1419,0.30271,0.371193,0.815505
1420,0.30271,0.371175,0.815544
1421,0.30067,0.371157,0.810088
1422,0.30221,0.371139,0.814276
1423,0.30129,0.371121,0.811837
1424,0.30302,0.371103,0.816538
1425,0.30165,0.371086,0.812885
1426,0.30397,0.371068,0.819177
1427,0.30239,0.37105,0.814958
1428,0.30156,0.371032,0.81276
1429,0.30241,0.371014,0.815091
1430,0.30431,0.370996,0.820251
1431,0.30269,0.370978,0.815924
1432,0.30381,0.37096,0.818982
1433,0.3016,0.370943,0.813064
1434,0.29938,0.370925,0.807118
1435,0.30056,0.370907,0.810338
1436,0.30102,0.370889,0.811617
1437,0.30158,0.370871,0.813166
1438,0.30219,0.370854,0.81485
1439,0.30021,0.370836,0.809549
1440,0.30219,0.370818,0.814927
1441,0.30073,0.370801,0.811029
1442,0.30079,0.370783,0.811229
1443,0.30374,0.370765,0.819225
1444,0.30463,0.370748,0.821664
1445,0.30291,0.37073,0.817064
1446,0.30372,0.370712,0.819288
1447,0.3007,0.370695,0.81118
1448,0.30496,0.370677,0.822711
1449,0.30523,0.37066,0.823478
1450,0.30172,0.370642,0.814047
1451,0.30034,0.370624,0.810362
1452,0.30004,0.370607,0.809591
1453,0.30213,0.370589,0.815269
1454,0.30273,0.370572,0.816927
1455,0.30237,0.370554,0.815994
1456,0.30209,0.370537,0.815276
1457,0.3038,0.370519,0.81993
1458,0.30208,0.370502,0.815326
1459,0.30299,0.370485,0.817821
1460,0.30092,0.370467,0.812272
1461,0.30295,0.37045,0.81779
1462,0.29941,0.370432,0.808272
1463,0.30262,0.370415,0.816976
1464,0.30232,0.370398,0.816204
1465,0.30194,0.37038,0.815216
1466,0.29918,0.370363,0.807802
1467,0.30547,0.370346,0.824824
1468,0.30224,0.370328,0.816141
1469,0.30042,0.370311,0.811264
1470,0.30481,0.370294,0.823157
1471,0.30251,0.370276,0.816984
1472,0.3058,0.370259,0.825908
1473,0.30228,0.370242,0.816439
1474,0.30283,0.370225,0.817963
1475,0.30402,0.370208,0.821215
1476,0.30209,0.37019,0.81604
1477,0.30158,0.370173,0.8147
1478,0.30215,0.370156,0.816277
1479,0.30269,0.370139,0.817774
1480,0.30226,0.370122,0.81665
1481,0.30168,0.370105,0.815121
1482,0.30436,0.370088,0.8224
1483,0.30373,0.37007,0.820736
1484,0.2996,0.370053,0.809613
1485,0.30156,0.370036,0.814947
1486,0.30116,0.370019,0.813904
1487,0.30289,0.370002,0.818617
1488,0.30243,0.369985,0.817411
1489,0.29933,0.369968,0.80907
1490,0.302,0.369951,0.816324
1491,0.30128,0.369934,0.814415
1492,0.30042,0.369917,0.812128
1493,0.30263,0.3699,0.81814
1494,0.3012,0.369883,0.814311
1495,0.30519,0.369866,0.825136
1496,0.30073,0.369849,0.813115
1497,0.30175,0.369833,0.81591
1498,0.30144,0.369816,0.815109
1499,0.30148,0.369799,0.815254
1500,0.30121,0.369782,0.814561
1501,0.3046,0.369765,0.823766
1502,0.3039,0.369748,0.821911
1503,0.3026,0.369731,0.818432
1504,0.30198,0.369715,0.816792
