n,probability,1/sqrt(ln(n)),ratio
4023,0.04812,0.34711,0.138631
4024,0.04972,0.347104,0.143242
4025,0.04974,0.347099,0.143302
4026,0.04838,0.347094,0.139386
4027,0.04927,0.347089,0.141952
4028,0.04945,0.347084,0.142473
4029,0.04816,0.347078,0.138758
4030,0.04959,0.347073,0.14288
4031,0.05088,0.347068,0.146599
4032,0.04958,0.347063,0.142856
4033,0.04811,0.347058,0.138622
4034,0.04838,0.347053,0.139403
4035,0.04977,0.347047,0.14341
4036,0.04911,0.347042,0.14151
4037,0.04848,0.347037,0.139697
4038,0.04984,0.347032,0.143618
4039,0.04869,0.347027,0.140306
4040,0.0484,0.347021,0.139473
4041,0.04985,0.347016,0.143653
4042,0.05014,0.347011,0.144491
4043,0.04825,0.347006,0.139047
4044,0.04951,0.347001,0.14268
4045,0.04988,0.346996,0.143748
4046,0.04855,0.34699,0.139917
4047,0.04899,0.346985,0.141188
4048,0.04836,0.34698,0.139374
4049,0.04909,0.346975,0.14148
4050,0.04891,0.34697,0.140963
4051,0.05022,0.346965,0.144741
4052,0.04895,0.34696,0.141083
4053,0.0498,0.346954,0.143535
4054,0.04855,0.346949,0.139934
4055,0.04988,0.346944,0.14377
4056,0.04923,0.346939,0.141898
4057,0.04835,0.346934,0.139364
4058,0.04837,0.346929,0.139423
4059,0.04897,0.346923,0.141155
4060,0.04814,0.346918,0.138765
4061,0.04893,0.346913,0.141044
4062,0.04817,0.346908,0.138855
4063,0.05058,0.346903,0.145804
4064,0.04966,0.346898,0.143155
4065,0.04851,0.346893,0.139842
4066,0.04846,0.346887,0.139699
4067,0.04917,0.346882,0.141748
4068,0.04929,0.346877,0.142096
4069,0.04983,0.346872,0.143655
4070,0.04926,0.346867,0.142014
4071,0.04909,0.346862,0.141526
4072,0.04828,0.346857,0.139193
4073,0.04784,0.346852,0.137926
4074,0.04839,0.346846,0.139514
4075,0.05041,0.346841,0.14534
4076,0.04881,0.346836,0.140729
4077,0.04869,0.346831,0.140385
4078,0.04944,0.346826,0.14255
4079,0.0487,0.346821,0.140418
4080,0.04983,0.346816,0.143679
4081,0.04887,0.346811,0.140913
4082,0.04964,0.346806,0.143135
4083,0.04892,0.3468,0.141061
4084,0.0486,0.346795,0.14014
4085,0.04955,0.34679,0.142882
4086,0.05031,0.346785,0.145075
4087,0.04864,0.34678,0.140262
4088,0.04858,0.346775,0.140091
4089,0.0488,0.34677,0.140727
4090,0.04817,0.346765,0.138913
4091,0.04793,0.34676,0.138223
4092,0.04879,0.346755,0.140705
4093,0.04877,0.346749,0.140649
4094,0.04882,0.346744,0.140795
4095,0.0481,0.346739,0.138721
4096,0.04921,0.346734,0.141924
4097,0.04929,0.346729,0.142157
4098,0.04801,0.346724,0.138467
4099,0.04839,0.346719,0.139566
4100,0.04891,0.346714,0.141067
4101,0.05022,0.346709,0.144848
4102,0.04917,0.346704,0.141821
4103,0.04907,0.346699,0.141535
4104,0.0485,0.346694,0.139893
4105,0.04735,0.346688,0.136578
4106,0.04815,0.346683,0.138888
4107,0.0479,0.346678,0.138168
4108,0.04862,0.346673,0.140247
4109,0.05001,0.346668,0.144259
4110,0.04874,0.346663,0.140598
4111,0.04834,0.346658,0.139446
4112,0.04862,0.346653,0.140256
4113,0.0483,0.346648,0.139334
4114,0.04939,0.346643,0.142481
4115,0.04894,0.346638,0.141185
4116,0.04811,0.346633,0.138792
4117,0.04952,0.346628,0.142862
4118,0.04946,0.346623,0.142691
4119,0.04823,0.346618,0.139145
4120,0.04895,0.346612,0.141224
4121,0.04871,0.346607,0.140534
4122,0.04787,0.346602,0.138112
4123,0.04819,0.346597,0.139037
4124,0.04856,0.346592,0.140107
4125,0.04971,0.346587,0.143427
4126,0.05051,0.346582,0.145737
4127,0.04873,0.346577,0.140604
4128,0.04871,0.346572,0.140548
4129,0.04857,0.346567,0.140146
4130,0.04959,0.346562,0.143091
4131,0.04856,0.346557,0.140121
4132,0.04834,0.346552,0.139488
4133,0.04753,0.346547,0.137153
4134,0.04814,0.346542,0.138915
4135,0.04732,0.346537,0.136551
4136,0.04766,0.346532,0.137534
4137,0.04758,0.346527,0.137305
4138,0.04894,0.346522,0.141232
4139,0.04872,0.346517,0.140599
4140,0.04899,0.346512,0.141381
4141,0.04781,0.346507,0.137977
4142,0.04875,0.346502,0.140692
4143,0.04893,0.346497,0.141214
4144,0.04875,0.346492,0.140696
4145,0.04911,0.346487,0.141737
4146,0.04878,0.346482,0.140787
4147,0.04958,0.346477,0.143098
4148,0.04928,0.346472,0.142234
4149,0.0484,0.346467,0.139696
4150,0.04837,0.346462,0.139611
4151,0.04798,0.346456,0.138488
4152,0.04893,0.346451,0.141232
4153,0.04748,0.346446,0.137049
4154,0.04854,0.346441,0.14011
4155,0.04813,0.346436,0.138929
4156,0.04922,0.346431,0.142077
4157,0.04687,0.346426,0.135296
4158,0.04844,0.346421,0.13983
4159,0.04905,0.346416,0.141593
4160,0.04871,0.346411,0.140613
4161,0.04835,0.346406,0.139576
4162,0.04695,0.346401,0.135536
4163,0.04919,0.346396,0.142005
4164,0.04748,0.346391,0.13707
4165,0.04898,0.346387,0.141403
4166,0.04949,0.346382,0.142877
4167,0.04891,0.346377,0.141205
4168,0.04861,0.346372,0.140341
4169,0.04874,0.346367,0.140718
4170,0.04795,0.346362,0.138439
4171,0.04872,0.346357,0.140664
4172,0.04936,0.346352,0.142514
4173,0.04851,0.346347,0.140062
4174,0.04716,0.346342,0.136166
4175,0.04895,0.346337,0.141336
4176,0.04853,0.346332,0.140126
4177,0.05098,0.346327,0.147202
4178,0.04883,0.346322,0.140996
4179,0.04828,0.346317,0.13941
4180,0.048,0.346312,0.138603
4181,0.04834,0.346307,0.139587
4182,0.0485,0.346302,0.140051
4183,0.04756,0.346297,0.137339
4184,0.04872,0.346292,0.140691
4185,0.04874,0.346287,0.14075
4186,0.04914,0.346282,0.141907
4187,0.04796,0.346277,0.138502
4188,0.04924,0.346272,0.1422
4189,0.04863,0.346267,0.140441
4190,0.04894,0.346262,0.141338
4191,0.04896,0.346257,0.141398
4192,0.04823,0.346252,0.139291
4193,0.04937,0.346247,0.142586
4194,0.04881,0.346242,0.140971
4195,0.04852,0.346237,0.140135
4196,0.04912,0.346233,0.14187
4197,0.04828,0.346228,0.139446
4198,0.04937,0.346223,0.142596
4199,0.04895,0.346218,0.141385
4200,0.04884,0.346213,0.141069
4201,0.04923,0.346208,0.142198
4202,0.04782,0.346203,0.138127
4203,0.04881,0.346198,0.140989
4204,0.04845,0.346193,0.139951
4205,0.04756,0.346188,0.137382
4206,0.04852,0.346183,0.140157
4207,0.04838,0.346178,0.139755
4208,0.04961,0.346173,0.14331
4209,0.04973,0.346168,0.143658
4210,0.04767,0.346163,0.13771
4211,0.04848,0.346158,0.140051
4212,0.04797,0.346154,0.13858
4213,0.04975,0.346149,0.143724
4214,0.04807,0.346144,0.138873
4215,0.0479,0.346139,0.138384
4216,0.04775,0.346134,0.137952
4217,0.04889,0.346129,0.141248
4218,0.04822,0.346124,0.139314
4219,0.04885,0.346119,0.141136
4220,0.05002,0.346114,0.144519
4221,0.04732,0.346109,0.13672
4222,0.0495,0.346104,0.14302
4223,0.04802,0.346099,0.138746
4224,0.04839,0.346095,0.139817
4225,0.04946,0.34609,0.142911
4226,0.04762,0.346085,0.137596
4227,0.04901,0.34608,0.141615
4228,0.04956,0.346075,0.143206
4229,0.0485,0.34607,0.140145
4230,0.04772,0.346065,0.137893
4231,0.04663,0.34606,0.134745
4232,0.04831,0.346055,0.139602
4233,0.04768,0.34605,0.137783
4234,0.0486,0.346046,0.140444
4235,0.04835,0.346041,0.139723
4236,0.04867,0.346036,0.14065
4237,0.04911,0.346031,0.141924
4238,0.04798,0.346026,0.13866
4239,0.0472,0.346021,0.136408
4240,0.04898,0.346016,0.141554
4241,0.04784,0.346011,0.138261
4242,0.04785,0.346006,0.138292
4243,0.04831,0.346002,0.139624
4244,0.04893,0.345997,0.141418
4245,0.04815,0.345992,0.139165
4246,0.04934,0.345987,0.142607
4247,0.04776,0.345982,0.138042
4248,0.04922,0.345977,0.142264
4249,0.04786,0.345972,0.138335
4250,0.04955,0.345967,0.143222
4251,0.04831,0.345963,0.139639
4252,0.04914,0.345958,0.14204
4253,0.04747,0.345953,0.137215
4254,0.04789,0.345948,0.138431
4255,0.04867,0.345943,0.140688
4256,0.049,0.345938,0.141644
4257,0.04943,0.345933,0.142889
4258,0.04789,0.345929,0.138439
4259,0.04889,0.345924,0.141332
4260,0.04831,0.345919,0.139657
4261,0.04848,0.345914,0.14015
4262,0.04748,0.345909,0.137262
4263,0.04841,0.345904,0.139952
4264,0.04834,0.345899,0.139752
4265,0.04856,0.345895,0.14039
4266,0.04865,0.34589,0.140652
4267,0.04929,0.345885,0.142504
4268,0.04764,0.34588,0.137736
4269,0.04857,0.345875,0.140426
4270,0.04739,0.34587,0.137017
4271,0.04758,0.345865,0.137568
4272,0.04836,0.345861,0.139825
4273,0.04904,0.345856,0.141793
4274,0.04881,0.345851,0.14113
4275,0.04795,0.345846,0.138645
4276,0.04733,0.345841,0.136855
4277,0.04879,0.345836,0.141078
4278,0.04798,0.345832,0.138738
4279,0.04824,0.345827,0.139492
4280,0.04855,0.345822,0.14039
4281,0.04821,0.345817,0.139409
4282,0.04857,0.345812,0.140452
4283,0.04945,0.345807,0.142999
4284,0.04846,0.345803,0.140138
4285,0.04849,0.345798,0.140226
4286,0.0491,0.345793,0.141992
4287,0.04741,0.345788,0.137107
4288,0.04834,0.345783,0.139799
4289,0.04826,0.345778,0.139569
4290,0.04912,0.345774,0.142058
4291,0.04881,0.345769,0.141164
4292,0.04921,0.345764,0.142323
4293,0.04865,0.345759,0.140705
4294,0.04841,0.345754,0.140013
4295,0.04848,0.34575,0.140217
4296,0.04845,0.345745,0.140132
4297,0.0484,0.34574,0.13999
4298,0.04733,0.345735,0.136897
4299,0.04821,0.34573,0.139444
4300,0.04876,0.345726,0.141037
4301,0.04943,0.345721,0.142977
4302,0.04879,0.345716,0.141127
4303,0.0478,0.345711,0.138266
4304,0.04782,0.345706,0.138325
4305,0.05036,0.345702,0.145675
4306,0.04866,0.345697,0.140759
4307,0.04754,0.345692,0.137521
4308,0.04789,0.345687,0.138536
4309,0.04753,0.345682,0.137496
4310,0.0474,0.345678,0.137122
4311,0.04753,0.345673,0.1375
4312,0.04805,0.345668,0.139006
4313,0.0469,0.345663,0.135681
4314,0.0499,0.345658,0.144362
4315,0.04891,0.345654,0.1415
4316,0.0477,0.345649,0.138001
4317,0.04866,0.345644,0.140781
4318,0.04782,0.345639,0.138352
4319,0.04807,0.345634,0.139078
4320,0.04912,0.34563,0.142117
4321,0.04839,0.345625,0.140007
4322,0.04833,0.34562,0.139836
4323,0.04825,0.345615,0.139606
4324,0.04737,0.345611,0.137062
4325,0.04924,0.345606,0.142474
4326,0.04758,0.345601,0.137673
4327,0.04884,0.345596,0.141321
4328,0.04837,0.345592,0.139963
4329,0.04739,0.345587,0.137129
4330,0.04841,0.345582,0.140083
4331,0.04853,0.345577,0.140432
4332,0.04803,0.345572,0.138987
4333,0.04726,0.345568,0.13676
4334,0.04753,0.345563,0.137544
4335,0.04836,0.345558,0.139947
4336,0.04816,0.345553,0.139371
4337,0.04808,0.345549,0.139141
4338,0.0478,0.345544,0.138333
4339,0.04773,0.345539,0.138132
4340,0.04854,0.345534,0.140478
4341,0.04803,0.34553,0.139004
4342,0.04714,0.345525,0.13643
4343,0.04817,0.34552,0.139413
4344,0.04786,0.345515,0.138518
4345,0.04835,0.345511,0.139938
4346,0.04822,0.345506,0.139563
4347,0.04699,0.345501,0.136005
4348,0.04907,0.345496,0.142028
4349,0.04807,0.345492,0.139135
4350,0.04699,0.345487,0.136011
4351,0.0471,0.345482,0.136331
4352,0.04808,0.345477,0.13917
4353,0.04855,0.345473,0.140532
4354,0.04884,0.345468,0.141373
4355,0.04867,0.345463,0.140883
4356,0.04834,0.345459,0.13993
4357,0.04665,0.345454,0.13504
4358,0.04737,0.345449,0.137126
4359,0.04817,0.345444,0.139444
4360,0.04771,0.34544,0.138114
4361,0.04743,0.345435,0.137305
4362,0.04776,0.34543,0.138262
4363,0.0474,0.345425,0.137222
4364,0.04888,0.345421,0.141509
4365,0.04835,0.345416,0.139976
4366,0.04873,0.345411,0.141078
4367,0.04868,0.345407,0.140935
4368,0.04727,0.345402,0.136855
4369,0.04778,0.345397,0.138334
4370,0.04937,0.345392,0.142939
4371,0.04846,0.345388,0.140306
4372,0.0471,0.345383,0.13637
4373,0.04777,0.345378,0.138312
4374,0.04728,0.345374,0.136895
4375,0.0482,0.345369,0.139561
4376,0.04713,0.345364,0.136465
4377,0.04835,0.345359,0.139999
4378,0.04887,0.345355,0.141507
4379,0.04894,0.34535,0.141711
4380,0.05002,0.345345,0.144841
4381,0.04865,0.345341,0.140875
4382,0.04758,0.345336,0.137779
4383,0.04781,0.345331,0.138447
4384,0.04769,0.345326,0.138101
4385,0.04711,0.345322,0.136423
4386,0.04802,0.345317,0.139061
4387,0.04886,0.345312,0.141495
4388,0.04817,0.345308,0.139499
4389,0.04805,0.345303,0.139153
4390,0.04833,0.345298,0.139966
4391,0.04846,0.345294,0.140344
4392,0.04822,0.345289,0.139651
4393,0.04902,0.345284,0.14197
4394,0.0491,0.34528,0.142204
4395,0.04993,0.345275,0.144609
4396,0.04784,0.34527,0.138558
4397,0.04653,0.345266,0.134766
4398,0.0479,0.345261,0.138736
4399,0.04752,0.345256,0.137637
4400,0.04785,0.345252,0.138595
4401,0.04789,0.345247,0.138712
4402,0.04686,0.345242,0.135731
4403,0.04817,0.345237,0.139527
4404,0.04793,0.345233,0.138834
4405,0.04727,0.345228,0.136924
4406,0.04864,0.345223,0.140894
4407,0.04796,0.345219,0.138926
4408,0.04783,0.345214,0.138552
4409,0.04759,0.345209,0.137858
4410,0.04699,0.345205,0.136122
4411,0.04781,0.3452,0.138499
4412,0.04765,0.345195,0.138038
4413,0.04797,0.345191,0.138967
4414,0.04779,0.345186,0.138447
4415,0.0473,0.345182,0.137029
4416,0.04885,0.345177,0.141522
4417,0.0471,0.345172,0.136454
4418,0.0491,0.345168,0.14225
4419,0.047,0.345163,0.136168
4420,0.04824,0.345158,0.139762
4421,0.04803,0.345154,0.139155
4422,0.04677,0.345149,0.135507
4423,0.0489,0.345144,0.14168
4424,0.04891,0.34514,0.141711
4425,0.04894,0.345135,0.1418
4426,0.04737,0.34513,0.137252
4427,0.04858,0.345126,0.14076
4428,0.04769,0.345121,0.138183
4429,0.04756,0.345116,0.137809
4430,0.04712,0.345112,0.136535
4431,0.048,0.345107,0.139087
4432,0.047,0.345103,0.136191
4433,0.04748,0.345098,0.137584
4434,0.04821,0.345093,0.139701
4435,0.04797,0.345089,0.139008
4436,0.04854,0.345084,0.140661
4437,0.04869,0.345079,0.141098
4438,0.04881,0.345075,0.141448
4439,0.04807,0.34507,0.139305
4440,0.04783,0.345065,0.138611
4441,0.04688,0.345061,0.13586
4442,0.04775,0.345056,0.138383
4443,0.04845,0.345052,0.140414
4444,0.0468,0.345047,0.135634
4445,0.04749,0.345042,0.137635
4446,0.04777,0.345038,0.138449
4447,0.047,0.345033,0.136219
4448,0.04857,0.345028,0.140771
4449,0.04782,0.345024,0.138599
4450,0.04758,0.345019,0.137905
4451,0.04803,0.345015,0.139211
4452,0.0473,0.34501,0.137097
4453,0.04788,0.345005,0.13878
4454,0.04741,0.345001,0.13742
4455,0.04818,0.344996,0.139654
4456,0.04854,0.344992,0.140699
4457,0.04784,0.344987,0.138672
4458,0.04777,0.344982,0.138471
4459,0.0477,0.344978,0.13827
4460,0.04775,0.344973,0.138417
4461,0.04813,0.344969,0.13952
4462,0.04717,0.344964,0.136739
4463,0.04906,0.344959,0.14222
4464,0.04758,0.344955,0.137931
4465,0.04725,0.34495,0.136976
4466,0.04824,0.344946,0.139848
4467,0.04832,0.344941,0.140082
4468,0.04847,0.344936,0.140519
4469,0.04791,0.344932,0.138897
4470,0.04752,0.344927,0.137768
4471,0.04673,0.344923,0.13548
4472,0.04875,0.344918,0.141338
4473,0.04784,0.344913,0.138701
4474,0.04748,0.344909,0.13766
4475,0.04735,0.344904,0.137284
4476,0.04676,0.3449,0.135576
4477,0.04805,0.344895,0.139318
4478,0.04808,0.344891,0.139407
4479,0.04824,0.344886,0.139872
4480,0.04911,0.344881,0.142397
4481,0.04712,0.344877,0.136629
4482,0.04847,0.344872,0.140545
4483,0.04837,0.344868,0.140257
4484,0.04866,0.344863,0.141099
4485,0.04815,0.344858,0.139622
4486,0.04824,0.344854,0.139885
4487,0.04837,0.344849,0.140264
4488,0.04789,0.344845,0.138874
4489,0.04824,0.34484,0.139891
4490,0.0479,0.344836,0.138907
4491,0.04794,0.344831,0.139025
4492,0.04737,0.344826,0.137373
4493,0.04767,0.344822,0.138245
4494,0.04742,0.344817,0.137522
4495,0.04745,0.344813,0.137611
4496,0.04742,0.344808,0.137526
4497,0.04843,0.344804,0.140457
4498,0.04831,0.344799,0.140111
4499,0.04762,0.344795,0.138111
4500,0.04716,0.34479,0.136779
4501,0.04792,0.344785,0.138985
4502,0.04716,0.344781,0.136783
4503,0.0476,0.344776,0.138061
4504,0.04865,0.344772,0.141108
4505,0.04774,0.344767,0.13847
4506,0.04787,0.344763,0.138849
4507,0.04763,0.344758,0.138155
4508,0.04742,0.344754,0.137548
4509,0.04709,0.344749,0.136592
4510,0.04783,0.344745,0.13874
4511,0.04785,0.34474,0.1388
4512,0.04697,0.344735,0.136249
4513,0.04868,0.344731,0.141212
4514,0.04818,0.344726,0.139763
4515,0.04769,0.344722,0.138343
4516,0.04894,0.344717,0.141971
4517,0.04769,0.344713,0.138347
4518,0.04919,0.344708,0.1427
4519,0.04758,0.344704,0.138032
4520,0.04838,0.344699,0.140354
4521,0.04665,0.344695,0.135337
4522,0.04816,0.34469,0.13972
4523,0.04681,0.344686,0.135805
4524,0.04833,0.344681,0.140217
4525,0.04774,0.344677,0.138507
4526,0.04853,0.344672,0.140801
4527,0.04698,0.344667,0.136305
4528,0.0468,0.344663,0.135785
4529,0.04757,0.344658,0.138021
4530,0.04647,0.344654,0.134831
4531,0.04824,0.344649,0.139968
4532,0.04755,0.344645,0.137968
4533,0.04873,0.34464,0.141394
4534,0.04652,0.344636,0.134983
4535,0.04794,0.344631,0.139105
4536,0.04803,0.344627,0.139368
4537,0.04711,0.344622,0.1367
4538,0.04608,0.344618,0.133713
4539,0.04679,0.344613,0.135775
4540,0.04707,0.344609,0.13659
4541,0.04808,0.344604,0.139522
4542,0.04844,0.3446,0.140569
4543,0.04751,0.344595,0.137872
4544,0.04825,0.344591,0.140021
4545,0.04678,0.344586,0.135757
4546,0.04729,0.344582,0.137239
4547,0.04685,0.344577,0.135964
4548,0.04757,0.344573,0.138055
4549,0.04628,0.344568,0.134313
4550,0.04746,0.344564,0.137739
4551,0.0475,0.344559,0.137857
4552,0.04831,0.344555,0.14021
4553,0.04772,0.34455,0.138499
4554,0.04758,0.344546,0.138095
4555,0.04676,0.344541,0.135717
4556,0.04747,0.344537,0.137779
4557,0.04774,0.344532,0.138565
4558,0.04799,0.344528,0.139292
4559,0.04793,0.344523,0.13912
4560,0.04741,0.344519,0.137612
4561,0.04761,0.344514,0.138195
4562,0.04788,0.34451,0.13898
4563,0.04786,0.344505,0.138924
4564,0.04753,0.344501,0.137968
4565,0.04706,0.344496,0.136605
4566,0.04747,0.344492,0.137797
4567,0.04889,0.344488,0.141921
4568,0.04848,0.344483,0.140733
4569,0.04709,0.344479,0.136699
4570,0.04766,0.344474,0.138356
4571,0.04754,0.34447,0.138009
4572,0.04875,0.344465,0.141524
4573,0.0474,0.344461,0.137606
4574,0.04725,0.344456,0.137173
4575,0.04676,0.344452,0.135752
4576,0.04785,0.344447,0.138918
4577,0.04873,0.344443,0.141475
4578,0.0468,0.344438,0.135873
4579,0.04829,0.344434,0.140201
4580,0.0475,0.344429,0.137909
4581,0.04806,0.344425,0.139537
4582,0.04763,0.344421,0.13829
4583,0.04722,0.344416,0.137102
4584,0.04765,0.344412,0.138352
4585,0.04791,0.344407,0.139109
4586,0.0475,0.344403,0.13792
4587,0.04789,0.344398,0.139054
4588,0.04777,0.344394,0.138707
4589,0.049,0.344389,0.142281
4590,0.04774,0.344385,0.138624
4591,0.04788,0.34438,0.139032
4592,0.04773,0.344376,0.138599
4593,0.0484,0.344372,0.140546
4594,0.0471,0.344367,0.136773
4595,0.04905,0.344363,0.142437
4596,0.04707,0.344358,0.136689
4597,0.04734,0.344354,0.137475
4598,0.0471,0.344349,0.13678
4599,0.04859,0.344345,0.141109
4600,0.04695,0.34434,0.136348
4601,0.04801,0.344336,0.139428
4602,0.04688,0.344332,0.136148
4603,0.04793,0.344327,0.139199
4604,0.04846,0.344323,0.14074
4605,0.04796,0.344318,0.13929
4606,0.04841,0.344314,0.140598
4607,0.04789,0.344309,0.13909
4608,0.04795,0.344305,0.139266
4609,0.0468,0.344301,0.135928
4610,0.04743,0.344296,0.137759
4611,0.04744,0.344292,0.13779
4612,0.04692,0.344287,0.136282
4613,0.0481,0.344283,0.139711
4614,0.0477,0.344278,0.138551
4615,0.0468,0.344274,0.135938
4616,0.04636,0.34427,0.134662
4617,0.04734,0.344265,0.13751
4618,0.04816,0.344261,0.139894
4619,0.0484,0.344256,0.140593
4620,0.047,0.344252,0.136528
4621,0.048,0.344248,0.139435
4622,0.04747,0.344243,0.137897
4623,0.04691,0.344239,0.136272
4624,0.04828,0.344234,0.140253
4625,0.04732,0.34423,0.137466
4626,0.04718,0.344225,0.137061
4627,0.04874,0.344221,0.141595
4628,0.04712,0.344217,0.136891
4629,0.04775,0.344212,0.138723
4630,0.04696,0.344208,0.136429
4631,0.04701,0.344203,0.136576
4632,0.04695,0.344199,0.136404
4633,0.0478,0.344195,0.138875
4634,0.04786,0.34419,0.139051
4635,0.04808,0.344186,0.139692
4636,0.04707,0.344181,0.136759
4637,0.04748,0.344177,0.137952
4638,0.04741,0.344173,0.137751
4639,0.0469,0.344168,0.136271
4640,0.04731,0.344164,0.137464
4641,0.04709,0.344159,0.136826
4642,0.04827,0.344155,0.140257
4643,0.04775,0.344151,0.138747
4644,0.04607,0.344146,0.133867
4645,0.04699,0.344142,0.136543
4646,0.04695,0.344138,0.136428
4647,0.04798,0.344133,0.139423
4648,0.04788,0.344129,0.139134
4649,0.04771,0.344124,0.138642
4650,0.04646,0.34412,0.135011
4651,0.04701,0.344116,0.136611
4652,0.0476,0.344111,0.138327
4653,0.04667,0.344107,0.135626
4654,0.04786,0.344102,0.139086
4655,0.04732,0.344098,0.137519
4656,0.04756,0.344094,0.138218
4657,0.04705,0.344089,0.136738
4658,0.0465,0.344085,0.135141
4659,0.04781,0.344081,0.13895
4660,0.04739,0.344076,0.137731
4661,0.04769,0.344072,0.138605
4662,0.04729,0.344067,0.137444
4663,0.04699,0.344063,0.136574
4664,0.04799,0.344059,0.139482
4665,0.04739,0.344054,0.13774
4666,0.04755,0.34405,0.138207
4667,0.04702,0.344046,0.136668
4668,0.04777,0.344041,0.13885
4669,0.04767,0.344037,0.138561
4670,0.04764,0.344033,0.138475
4671,0.04639,0.344028,0.134844
4672,0.04701,0.344024,0.136648
4673,0.04742,0.344019,0.137841
4674,0.04759,0.344015,0.138337
4675,0.04681,0.344011,0.136071
4676,0.04612,0.344006,0.134067
4677,0.04762,0.344002,0.138429
4678,0.0473,0.343998,0.137501
4679,0.04689,0.343993,0.136311
4680,0.04852,0.343989,0.141051
4681,0.04701,0.343985,0.136663
4682,0.04816,0.34398,0.140008
4683,0.04811,0.343976,0.139864
4684,0.04722,0.343972,0.137279
4685,0.04798,0.343967,0.13949
4686,0.04732,0.343963,0.137573
4687,0.04559,0.343959,0.132545
4688,0.04701,0.343954,0.136675
4689,0.0475,0.34395,0.138101
4690,0.04674,0.343946,0.135894
4691,0.04828,0.343941,0.140373
4692,0.04742,0.343937,0.137874
4693,0.04635,0.343933,0.134765
4694,0.04726,0.343928,0.137412
4695,0.0478,0.343924,0.138984
4696,0.04659,0.34392,0.135468
4697,0.04643,0.343915,0.135004
4698,0.04595,0.343911,0.13361
4699,0.04552,0.343907,0.132362
4700,0.04833,0.343902,0.140534
4701,0.04757,0.343898,0.138326
4702,0.04729,0.343894,0.137513
4703,0.04673,0.343889,0.135887
4704,0.04741,0.343885,0.137866
4705,0.04799,0.343881,0.139554
4706,0.04834,0.343876,0.140574
4707,0.04718,0.343872,0.137202
4708,0.04665,0.343868,0.135663
4709,0.04664,0.343863,0.135635
4710,0.04634,0.343859,0.134765
4711,0.04735,0.343855,0.137703
4712,0.04717,0.34385,0.137182
4713,0.04813,0.343846,0.139975
4714,0.04633,0.343842,0.134742
